timestamp,session_id,pagina,posicion_pagina,posicion_global,nombre_completo,url,precio_eur,precio_original,descuento,bodega,region,año,rating,num_reviews,categoria_calidad,tipo_vino,disponibilidad
2025-07-16 12:46:18,20250716_124554,1,13,1,"Vinos DivertidosCamino A Pardos Garnacha Viñas Viejas 80 Old Vines 2022Calatayud,EspañaGreat Value4,1384 valoraciones12,90 €",https://www.vivino.com/vinos-divertidos-camino-a-pardos-garnacha-vinas-viejas-80-old-vines/w/9894859?year=2022&price_id=39306606,12.9,,,Vinos,Calatayud,2022,4.138,4,Great Value,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,14,1,"Carlos RubenAntonio Antonia 2017Aragón,EspañaGood Value4,158 valoraciones24,95 €",https://www.vivino.com/carlos-ruben-antonio-antonia/w/7256945?year=2017&price_id=27201047,24.95,,,Carlos,Aragón,2017,4.15,8,Good Value,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,15,1,"Proyecto Garnachas de EspañaLa Garnacha Perdida 2019Aragón,EspañaGood Value4,1333 valoraciones22,75 €",https://www.vivino.com/proyecto-garnachas-de-espana-la-garnacha-perdida/w/5296470?year=2019&price_id=27445400,22.75,,,Proyecto,Aragón,2019,4.133,3,Good Value,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,16,1,"Telmo RodriguezPegaso Barrancos de Pizarra 2020Castilla y León,España4,158 valoraciones39,93 €",https://www.vivino.com/telmo-rodriguez-pegaso-barrancos-de-pizarra/w/1179898?year=2020&price_id=34283314,39.93,,,Telmo,Castilla y León,2020,4.15,8,,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,17,1,"Viña ZorzalLa Peli 2022Navarra,España4,171 valoraciones34,90 €",https://www.vivino.com/vina-zorzal-la-peli/w/8784103?year=2022&price_id=36953388,34.9,,,Viña,Navarra,2022,4.17,1,,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,18,1,"CérvolesGarnatxa de Cérvoles Vinyes Altes de Les Garrigues 2022Costers del Segre,EspañaGood Value4,1232 valoraciones17,15 €",https://www.vivino.com/cervoles-garnatxa-de-cervoles-vinyes-altes-de-les-garrigues/w/4547042?year=2022&price_id=34401899,17.15,,,CérvolesGarnatxa,Costers del Segre,2022,4.123,2,Good Value,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,19,1,"ValquejigosoCarpetano Garnacha 2019Madrid,EspañaGreat Value4,1147 valoraciones14,95 €",https://www.vivino.com/valquejigoso-carpetano-garnacha/w/11316262?year=2019&price_id=31843204,14.95,,,ValquejigosoCarpetano,Madrid,2019,4.114,7,Great Value,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,20,1,"El ReventónLa Reina 2023Madrid,España4,1119 valoraciones33 €",https://www.vivino.com/el-reventon-la-reina/w/12148142?year=2023&price_id=38750047,33.0,,,ReventónLa,Madrid,2023,4.111,9,,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,21,1,"Bodegas FrontonioSupersónico Garnacha 2021Valdejalón,EspañaGood Value4,196 valoraciones27,15 €",https://www.vivino.com/frontonio-supersonico-garnacha/w/4968370?year=2021&price_id=36112974,27.15,,,Bodegas,Valdejalón,2021,4.19,6,Good Value,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,22,1,"Borsao BodegasTres Picos Garnacha 2022Campo de Borja,EspañaGreat Value4,172 valoraciones13,35 €",https://www.vivino.com/borsao-bodegas-tres-picos-garnacha/w/35374?year=2022&price_id=38974679,13.35,,,Borsao,Campo de Borja,2022,4.17,2,Great Value,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,23,1,"Aseginolaza & LeundaCuvée Las Santas 2022Navarra,EspañaGood Value4,1128 valoraciones22,35 €",https://www.vivino.com/aseginolaza-leunda-cuvee-las-santas/w/9648325?year=2022&price_id=37563720,22.35,,,Aseginolaza,Navarra,2022,4.112,8,Good Value,Tinto,Disponible
2025-07-16 12:46:18,20250716_124554,1,24,1,"Herència AltésLa Xalamera 2019Terra Alta,EspañaGood Value4,153 valoraciones29,90 €",https://www.vivino.com/herencia-altes-la-xalamera-terra-alta/w/6170276?year=2019&price_id=36324678,29.9,,,Herència,Terra Alta,2019,4.15,3,Good Value,Tinto,Disponible
